app_name,category,number_of_downloads,review_body,reviewer_ratings
Microsoft News,News,medium, Seamless experience between phone and laptop with this app! Excellent ability to an Abu dance of sources! Good touch navigation and nice magazine style format!,5
Microsoft News,News,medium, I love this app because it's easy to access to keep up on current events.,5
Microsoft News,News,medium, One of my favorite news sources. Gives accurate accounts and has been eversince.,5
Microsoft News,News,medium," Always last-minute news, diverse opinions, qualitative writing.",5
Microsoft News,News,medium, Your app is good... But I need more notifications from this app... Hope you will fix this issue.,5
Microsoft News,News,medium, Great App ! Great way to get all your news in one place 👍,5
Microsoft News,News,medium, This is an awesome app! Try it and you will quickly realize this too!,5
Microsoft News,News,medium, Multiple sources and relevant topics. Keeps me current. Thanks.,5
Microsoft News,News,medium," I feel the news is fairly balanced, but all is full of advertisements.",3
Microsoft News,News,medium, Had to uninstall on android failed to load stories when touched?,2
Microsoft News,News,medium, Informative and up to date news with easy access.,5
Microsoft News,News,medium," Too much political bias news, may be fake news.",1
Microsoft News,News,medium, Very good news application.Keep updating.,5
Microsoft News,News,medium, Takes to long to load.,2
Microsoft News,News,medium," Poorly designed, poor performance and terrible news sources and curation",1
Microsoft News,News,medium, Best app for news because it is constantly updated during the day.,5
Microsoft News,News,medium," great news app with sources from the center, left and right.",5
Microsoft News,News,medium, Best News app on any platform. This kind of app is needed by Microsoft. Thanks.,5
Microsoft News,News,medium," Terrrrrrible. Mixes real news with sponsored spoof clickbait fake news, and you have watch super closely as youre trying to read headlines to be sure didnt just read clickbait fake news.",1
Microsoft News,News,medium," I like the old format, there is too much going on in the new one",2
Microsoft News,News,medium," So far, so good. Considering using this as primary on-line source",4
Microsoft News,News,medium," Poor accessibility, can't open articles in a proper browser.",1
Microsoft News,News,medium, Some of your articles are very pro liberal which is upsetting to say the least. Just report the news and stop with your liberal opinions!,3
Microsoft News,News,medium, Good clean design. Just crashes on every other opening,3
Microsoft News,News,medium," Does not update. Articles still available for months. Possibly worst app for news, ever.",2
Microsoft News,News,medium, Useless intro splash screen takes forever. Get to the damn news!!!,1
Microsoft News,News,medium," Categorized news collaborated from multiple sources at one place, nice to have all news at one go",5
Microsoft News,News,medium," it's great to have all news combined in a ""pocket"" package.",5
Microsoft News,News,medium," It crashes about 50% of the time, it has been doing so for a couple of months now.",2
Microsoft News,News,medium, Does not update to latest news everytime it is opened. Even trying to refresh does not help,3
Microsoft News,News,medium," Very. informative, health and.new technologies. Colourful estestically pleasing.",4
Microsoft News,News,medium," in most instances, the last part of your articles get cut by advertisement, and hence the deduction of one star. otherwise, no grouse so far.",4
Microsoft News,News,medium, I enjoy being able to read articles from newspapers without free-view limitations.,4
Microsoft News,News,medium, Not very innovative or configurable,3
Microsoft News,News,medium, Great news from many sources,5
Microsoft News,News,medium," keeps on crashing, takes too much to launch, dont find much interesting... very less content...",3
Microsoft News,News,medium, Perfect to me. I keep it at 4 stars as I'm sure some clever programmer can make it even better.,4
Microsoft News,News,medium," it does not open on my phone, I have to tap again and seek a different page, then I can read the news",3
Microsoft News,News,medium, Very easy to navigate and good news coverage.,5
Microsoft News,News,medium, Five stars if you add background service (sync) and optional size of cache.,3
Microsoft News,News,medium, So far so good. Highly customizable and elegant in design,5
Microsoft News,News,medium, everything you expect from MSN and very easy to use and adapt to your needs,5
Microsoft News,News,medium, The selection of news topics are brief and informative.,4
Microsoft News,News,medium, Takes too long to load. Old version was better.,3
Microsoft News,News,medium, Helpful to be able to get variety of news sources.,5
Microsoft News,News,medium," Great. Considering I love to read and I love the news,current events,etc.",5
Microsoft News,News,medium, Doesn't update very often and not particularly good at displaying searched topics.,2
Microsoft News,News,medium, it's a great app. It takes long to load at times.,4
Microsoft News,News,medium, Well put together and easy to search for stories.,5
Microsoft News,News,medium, Concise and varied reporting. Good for daily briefing.,5
Microsoft News,News,medium, Great app. Wish you could customize the order of custom news tab's order,4
Microsoft News,News,medium," Lag, freeze, crash PoS - broken on windows mobile, broken on android. GG microsh t.",1
